EnsembleID	Symbol	n(Celltypes)	Name
ENSG00000162997	PRORSD1P	478	prolyl-tRNA synthetase associated domain containing 1, pseudogene
ENSG00000170807	LMOD2	478	leiomodin 2
ENSG00000124549	BTN2A3P	478	butyrophilin subfamily 2 member A3, pseudogene
ENSG00000115665	SLC5A7	477	solute carrier family 5 member 7
ENSG00000204979	MS4A13	477	membrane spanning 4-domains A13
ENSG00000184811	TRARG1	477	trafficking regulator of GLUT4 (SLC2A4) 1
ENSG00000183668	PSG9	477	pregnancy specific beta-1-glycoprotein 9
ENSG00000154415	PPP1R3A	477	protein phosphatase 1 regulatory subunit 3A
ENSG00000102104	RS1	477	retinoschisin 1
ENSG00000036565	SLC18A1	476	solute carrier family 18 member A1
ENSG00000177535	OR2B11	476	olfactory receptor family 2 subfamily B member 11
ENSG00000162761	LMX1A	476	LIM homeobox transcription factor 1 alpha
ENSG00000196344	ADH7	476	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
ENSG00000127377	CRYGN	476	crystallin gamma N
ENSG00000090534	THPO	476	thrombopoietin
ENSG00000211727	TRBV7-6	476	T cell receptor beta variable 7-6
ENSG00000174948	GPR149	475	G protein-coupled receptor 149
ENSG00000182177	ASB18	475	ankyrin repeat and SOCS box containing 18
ENSG00000145863	GABRA6	475	gamma-aminobutyric acid type A receptor subunit alpha6
ENSG00000173627	APOBEC4	475	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4
ENSG00000211803	TRAV23DV6	475	T cell receptor alpha variable 23/delta variable 6
ENSG00000175018	TEX36	475	testis expressed 36
ENSG00000184698	OR51M1	474	olfactory receptor family 51 subfamily M member 1
ENSG00000168334	XIRP1	474	xin actin binding repeat containing 1
ENSG00000168631	MUCL3	474	mucin like 3
ENSG00000105366	SIGLEC8	474	sialic acid binding Ig like lectin 8
ENSG00000173557	CIMIP2C	474	ciliary microtubule inner protein 2C
ENSG00000126010	GRPR	474	gastrin releasing peptide receptor
ENSG00000180138	CSNK1A1L	473	casein kinase 1 alpha 1 like
ENSG00000186335	SLC36A2	473	solute carrier family 36 member 2
ENSG00000211724	TRBV6-6	473	T cell receptor beta variable 6-6
ENSG00000174225	ARL13A	473	ARF like GTPase 13A
ENSG00000161609	KASH5	473	KASH domain containing 5
ENSG00000112761	CCN6	473	cellular communication network factor 6
ENSG00000225698	IGHV3-72	472	immunoglobulin heavy variable 3-72
ENSG00000170629	DPY19L2P2	472	DPY19L2 pseudogene 2
ENSG00000174016	TENT5D	472	terminal nucleotidyltransferase 5D
ENSG00000140274	DUOXA2	472	dual oxidase maturation factor 2
ENSG00000276953	TRBV12-4	472	T cell receptor beta variable 12-4
ENSG00000172568	FNDC9	472	fibronectin type III domain containing 9
ENSG00000196711	ALKAL1	471	ALK and LTK ligand 1
ENSG00000070985	TRPM5	471	transient receptor potential cation channel subfamily M member 5
ENSG00000110148	CCKBR	471	cholecystokinin B receptor
ENSG00000174358	SLC6A19	471	solute carrier family 6 member 19
ENSG00000211638	IGLV8-61	471	immunoglobulin lambda variable 8-61
ENSG00000187783	TMEM72	470	transmembrane protein 72
ENSG00000259823	LYPD8	470	LY6/PLAUR domain containing 8
ENSG00000139445	FOXN4	470	forkhead box N4
ENSG00000233932	CTXN2	470	cortexin 2
ENSG00000183476	SH2D7	470	SH2 domain containing 7
ENSG00000198488	B3GNT6	470	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6
ENSG00000149300	C11orf52	470	chromosome 11 open reading frame 52
ENSG00000189127	ANKRD34B	470	ankyrin repeat domain 34B
ENSG00000239819	IGKV1D-8	470	immunoglobulin kappa variable 1D-8
ENSG00000178776	C5orf46	470	chromosome 5 open reading frame 46
ENSG00000261649	GOLGA6L7	470	golgin A6 family like 7
ENSG00000103546	SLC6A2	469	solute carrier family 6 member 2
ENSG00000156006	NAT2	469	N-acetyltransferase 2
ENSG00000211750	TRBV24-1	469	T cell receptor beta variable 24-1
ENSG00000182912	TSPEAR-AS2	469	TSPEAR antisense RNA 2
ENSG00000105370	LIM2	468	lens intrinsic membrane protein 2
ENSG00000039987	BEST2	468	bestrophin 2
ENSG00000171815	PCDHB1	468	protocadherin beta 1
ENSG00000184571	PIWIL3	468	piwi like RNA-mediated gene silencing 3
ENSG00000184507	NUTM1	468	NUT midline carcinoma family member 1
ENSG00000106631	MYL7	468	myosin light chain 7
ENSG00000206072	SERPINB11	467	serpin family B member 11
ENSG00000173699	SPATA3	467	spermatogenesis associated 3
ENSG00000166391	MOGAT2	467	monoacylglycerol O-acyltransferase 2
ENSG00000171195	MUC7	467	mucin 7, secreted
ENSG00000139053	PDE6H	467	phosphodiesterase 6H
ENSG00000186474	KLK12	467	kallikrein related peptidase 12
ENSG00000272514	CFAP206	466	cilia and flagella associated protein 206
ENSG00000256162	SMLR1	466	small leucine rich protein 1
ENSG00000166961	MS4A15	466	membrane spanning 4-domains A15
ENSG00000158639	PAGE5	466	PAGE family member 5
ENSG00000242120	MDFIC2	466	MyoD family inhibitor domain containing 2
ENSG00000205359	SLCO6A1	466	solute carrier organic anion transporter family member 6A1
ENSG00000257987	SPMIP11	465	sperm microtubule inner protein 11
ENSG00000211976	IGHV3-73	465	immunoglobulin heavy variable 3-73
ENSG00000214851	LINC00612	465	long intergenic non-protein coding RNA 612
ENSG00000127318	IL22	465	interleukin 22
ENSG00000259092	TRAV30	465	T cell receptor alpha variable 30
ENSG00000104826	LHB	465	luteinizing hormone subunit beta
ENSG00000139908	TSSK4	465	testis specific serine kinase 4
ENSG00000092054	MYH7	464	myosin heavy chain 7
ENSG00000176678	FOXL1	464	forkhead box L1
ENSG00000240671	IGKV1-8	464	immunoglobulin kappa variable 1-8
ENSG00000236939	BAALC-AS2	464	BAALC antisense RNA 2
ENSG00000216921	FAM240C	464	family with sequence similarity 240 member C
ENSG00000154545	MAGED4	463	MAGE family member D4
ENSG00000196620	UGT2B15	463	UDP glucuronosyltransferase family 2 member B15
ENSG00000184647	PRSS55	462	serine protease 55
ENSG00000262179	MYMX	462	myomixer, myoblast fusion factor
ENSG00000155428	TRIM74	462	tripartite motif containing 74
ENSG00000184502	GAST	462	gastrin
ENSG00000215644	GCGR	462	glucagon receptor
ENSG00000151224	MAT1A	462	methionine adenosyltransferase 1A
ENSG00000275791	TRBV10-3	462	T cell receptor beta variable 10-3
ENSG00000204869	IGFL4	462	IGF like family member 4
ENSG00000162728	KCNJ9	462	potassium inwardly rectifying channel subfamily J member 9
ENSG00000198155	ZNF876P	461	zinc finger protein 876, pseudogene
ENSG00000162975	KCNF1	461	potassium voltage-gated channel modifier subfamily F member 1
ENSG00000189167	ZAR1L	461	zygote arrest 1 like
ENSG00000125084	WNT1	460	Wnt family member 1
ENSG00000253953	PCDHGB4	460	protocadherin gamma subfamily B, 4
ENSG00000160716	CHRNB2	460	cholinergic receptor nicotinic beta 2 subunit
ENSG00000235272	RAMACL	460	RNA guanine-7 methyltransferase activating subunit like
ENSG00000069018	TRPC7	460	transient receptor potential cation channel subfamily C member 7
ENSG00000235217	TSPY26P	460	testis specific protein Y-linked 26, pseudogene
ENSG00000179023	KLHDC7A	459	kelch domain containing 7A
ENSG00000160838	LRRC71	459	leucine rich repeat containing 71
ENSG00000163209	SPRR3	459	small proline rich protein 3
ENSG00000047936	ROS1	459	ROS proto-oncogene 1, receptor tyrosine kinase
ENSG00000197870	PRB3	459	proline rich protein BstNI subfamily 3
ENSG00000186723	OR10H1	459	olfactory receptor family 10 subfamily H member 1
ENSG00000170166	HOXD4	459	homeobox D4
ENSG00000185303	SFTPA2	458	surfactant protein A2
ENSG00000172061	LRRC15	458	leucine rich repeat containing 15
ENSG00000244588	RAD21L1	458	RAD21 cohesin complex component like 1
ENSG00000178828	RNF186	457	ring finger protein 186
ENSG00000160870	CYP3A7	457	cytochrome P450 family 3 subfamily A member 7
ENSG00000143631	FLG	457	filaggrin
ENSG00000158497	HMHB1	457	histocompatibility minor HB-1
ENSG00000105261	OVOL3	457	ovo like zinc finger 3
ENSG00000205835	GMNC	457	geminin coiled-coil domain containing
ENSG00000256713	PGA5	456	pepsinogen A5
ENSG00000205696	ADARB2-AS1	456	ADARB2 antisense RNA 1
ENSG00000163440	PDCL2	455	phosducin like 2
ENSG00000188937	NYX	455	nyctalopin
ENSG00000222037	IGLC6	455	immunoglobulin lambda constant 6
ENSG00000111262	KCNA1	455	potassium voltage-gated channel subfamily A member 1
ENSG00000170948	MBD3L1	455	methyl-CpG binding domain protein 3 like 1
ENSG00000197241	SLC2A7	455	solute carrier family 2 member 7
ENSG00000143355	LHX9	455	LIM homeobox 9
ENSG00000159224	GIP	454	gastric inhibitory polypeptide
ENSG00000270806	C17orf50	454	chromosome 17 open reading frame 50
ENSG00000277893	SRD5A2	454	steroid 5 alpha-reductase 2
ENSG00000215262	KCNU1	454	potassium calcium-activated channel subfamily U member 1
ENSG00000137142	IGFBPL1	454	insulin like growth factor binding protein like 1
ENSG00000179774	ATOH7	454	atonal bHLH transcription factor 7
ENSG00000106648	GALNTL5	454	polypeptide N-acetylgalactosaminyltransferase like 5
ENSG00000175513	TSGA10IP	453	testis specific 10 interacting protein
ENSG00000126856	PRDM7	453	PR/SET domain 7
ENSG00000189186	DCAF8L2	453	DDB1 and CUL4 associated factor 8 like 2
ENSG00000261210	CLEC19A	453	C-type lectin domain containing 19A
ENSG00000156284	CLDN8	453	claudin 8
ENSG00000173769	TOPAZ1	452	testis and ovary specific TOPAZ 1
ENSG00000243978	RTL9	452	retrotransposon Gag like 9
ENSG00000007306	CEACAM7	452	CEA cell adhesion molecule 7
ENSG00000185056	C5orf47	452	chromosome 5 open reading frame 47
ENSG00000203877	RIPPLY2	451	ripply transcriptional repressor 2
ENSG00000204960	BLACE	451	B cell acute lymphoblastic leukemia expressed
ENSG00000106113	CRHR2	451	corticotropin releasing hormone receptor 2
ENSG00000167941	SOST	451	sclerostin
ENSG00000273706	LHX1	451	LIM homeobox 1
ENSG00000165553	NGB	451	neuroglobin
ENSG00000234409	CCDC188	450	coiled-coil domain containing 188
ENSG00000168619	ADAM18	450	ADAM metallopeptidase domain 18
ENSG00000205177	C11orf91	450	chromosome 11 open reading frame 91
ENSG00000187871	GFRAL	450	GDNF family receptor alpha like
ENSG00000215274	GAGE10	450	G antigen 10
ENSG00000228278	ORM2	450	orosomucoid 2
ENSG00000274752	TRBV12-3	450	T cell receptor beta variable 12-3
ENSG00000198650	TAT	450	tyrosine aminotransferase
ENSG00000124490	CRISP2	450	cysteine rich secretory protein 2
ENSG00000183908	LRRC55	450	leucine rich repeat containing 55
ENSG00000282651	IGHV5-10-1	450	immunoglobulin heavy variable 5-10-1
ENSG00000100565	LRRC74A	450	leucine rich repeat containing 74A
ENSG00000256797	KLRF2	449	killer cell lectin like receptor F2
ENSG00000130701	RBBP8NL	449	RBBP8 N-terminal like
ENSG00000086159	AQP6	449	aquaporin 6
ENSG00000177414	UBE2U	449	ubiquitin conjugating enzyme E2 U
ENSG00000220323	H2BC19P	449	H2B clustered histone 19, pseudogene
ENSG00000138039	LHCGR	448	luteinizing hormone/choriogonadotropin receptor
ENSG00000167916	KRT24	448	keratin 24
ENSG00000262576	PCDHGA4	448	protocadherin gamma subfamily A, 4
ENSG00000197273	GUCA2A	448	guanylate cyclase activator 2A
ENSG00000205592	MUC19	448	mucin 19, oligomeric
ENSG00000160172	FAM86C2P	447	family with sequence similarity 86 member C2, pseudogene
ENSG00000109205	ODAM	447	odontogenic, ameloblast associated
ENSG00000136099	PCDH8	447	protocadherin 8
ENSG00000211972	IGHV3-66	447	immunoglobulin heavy variable 3-66
ENSG00000211728	TRBV5-6	447	T cell receptor beta variable 5-6
ENSG00000211451	GNRHR2	447	gonadotropin releasing hormone receptor 2 (pseudogene)
ENSG00000137976	DNASE2B	447	deoxyribonuclease 2 beta
ENSG00000261739	GOLGA8S	446	golgin A8 family member S
ENSG00000163530	DPPA2	446	developmental pluripotency associated 2
ENSG00000164893	SLC7A13	446	solute carrier family 7 member 13
ENSG00000196666	FAM180B	445	family with sequence similarity 180 member B
ENSG00000225805	DEFB131B	445	defensin beta 131B
ENSG00000160505	NLRP4	445	NLR family pyrin domain containing 4
ENSG00000183654	MARCHF11	445	membrane associated ring-CH-type finger 11
ENSG00000183644	HOATZ	445	HOATZ cilia and flagella associated protein
ENSG00000214510	SPINK13	445	serine peptidase inhibitor Kazal type 13
ENSG00000250366	TUNAR	445	TCL1 upstream neural differentiation-associated RNA
ENSG00000101438	SLC32A1	445	solute carrier family 32 member 1
ENSG00000255837	TAS2R20	445	taste 2 receptor member 20
ENSG00000166926	MS4A6E	445	membrane spanning 4-domains A6E
ENSG00000215009	ACSM4	445	acyl-CoA synthetase medium chain family member 4
ENSG00000180438	TPRXL	444	tetrapeptide repeat homeobox like (pseudogene)
ENSG00000125872	LRRN4	444	leucine rich repeat neuronal 4
ENSG00000221933	OR2A25	444	olfactory receptor family 2 subfamily A member 25
ENSG00000160181	TFF2	444	trefoil factor 2
ENSG00000134940	ACRV1	444	acrosomal vesicle protein 1
ENSG00000240445	FOXO3B	444	forkhead box O3B
ENSG00000138622	HCN4	444	hyperpolarization activated cyclic nucleotide gated potassium channel 4
ENSG00000242534	IGKV2D-28	443	immunoglobulin kappa variable 2D-28
ENSG00000126266	FFAR1	443	free fatty acid receptor 1
ENSG00000204010	IFIT1B	443	interferon induced protein with tetratricopeptide repeats 1B
ENSG00000135577	NMBR	443	neuromedin B receptor
ENSG00000218823	PAPOLB	443	poly(A) polymerase beta
ENSG00000178732	GP5	443	glycoprotein V platelet
ENSG00000215595	C20orf202	442	chromosome 20 open reading frame 202
ENSG00000186481	ANKRD20A5P	442	ankyrin repeat domain 20 family member A5, pseudogene
ENSG00000187758	ADH1A	442	alcohol dehydrogenase 1A (class I), alpha polypeptide
ENSG00000128285	MCHR1	441	melanin concentrating hormone receptor 1
ENSG00000080572	DNAAF6	441	dynein axonemal assembly factor 6
ENSG00000205583	STAG3L1	441	STAG3 cohesin complex component like 1 (pseudogene)
ENSG00000188032	C19orf67	441	chromosome 19 open reading frame 67
ENSG00000204140	CLPSL1	441	colipase like 1
ENSG00000120669	SOHLH2	441	spermatogenesis and oogenesis specific basic helix-loop-helix 2
ENSG00000166569	CPLX4	440	complexin 4
ENSG00000169469	SPRR1B	440	small proline rich protein 1B
ENSG00000240021	TEX35	440	testis expressed 35
ENSG00000184923	NUTM2A	440	NUT family member 2A
ENSG00000186838	SELENOV	440	selenoprotein V
ENSG00000204025	TRPC5OS	440	TRPC5 opposite strand
ENSG00000230054	TEX53	440	testis expressed 53
ENSG00000183148	ANKRD20A2P	440	ankyrin repeat domain 20 family member A2, pseudogene
ENSG00000170419	VSTM2A	440	V-set and transmembrane domain containing 2A
ENSG00000181656	GPR88	440	G protein-coupled receptor 88
ENSG00000156920	ADGRG4	439	adhesion G protein-coupled receptor G4
ENSG00000074317	SNCB	439	synuclein beta
ENSG00000175336	APOF	439	apolipoprotein F
ENSG00000211806	TRAV25	439	T cell receptor alpha variable 25
ENSG00000158764	ITLN2	439	intelectin 2
ENSG00000261587	TMEM249	438	transmembrane protein 249
ENSG00000081800	SLC13A1	438	solute carrier family 13 member 1
ENSG00000099869	IGF2-AS	438	IGF2 antisense RNA
ENSG00000241794	SPRR2A	438	small proline rich protein 2A
ENSG00000237452	MEIOSIN	438	meiosis initiator
ENSG00000144355	DLX1	438	distal-less homeobox 1
ENSG00000162891	IL20	438	interleukin 20
ENSG00000182255	KCNA4	438	potassium voltage-gated channel subfamily A member 4
ENSG00000167751	KLK2	437	kallikrein related peptidase 2
ENSG00000274602	PI4KAP1	437	phosphatidylinositol 4-kinase alpha pseudogene 1
ENSG00000121871	SLITRK3	437	SLIT and NTRK like family member 3
ENSG00000243264	IGKV2D-29	437	immunoglobulin kappa variable 2D-29
ENSG00000211776	TRAV2	437	T cell receptor alpha variable 2
ENSG00000277531	PNMA8C	437	PNMA family member 8C
ENSG00000148604	RGR	437	retinal G protein coupled receptor
ENSG00000188582	PAQR9	437	progestin and adipoQ receptor family member 9
ENSG00000180818	HOXC10	436	homeobox C10
ENSG00000176988	FMR1NB	436	FMR1 neighbor
ENSG00000213171	LINGO4	436	leucine rich repeat and Ig domain containing 4
ENSG00000139985	ADAM21	436	ADAM metallopeptidase domain 21
ENSG00000253831	ETV3L	436	ETS variant transcription factor 3 like
ENSG00000115593	SMYD1	436	SET and MYND domain containing 1
ENSG00000169856	ONECUT1	436	one cut homeobox 1
ENSG00000106128	GHRHR	435	growth hormone releasing hormone receptor
ENSG00000180785	OR51E1	435	olfactory receptor family 51 subfamily E member 1
ENSG00000205857	NANOGNB	435	NANOG neighbor homeobox
ENSG00000120500	ARR3	434	arrestin 3
ENSG00000125787	GNRH2	434	gonadotropin releasing hormone 2
ENSG00000158485	CD1B	434	CD1b molecule
ENSG00000181355	OFCC1	434	orofacial cleft 1 candidate 1 (pseudogene)
ENSG00000094661	OR1I1	434	olfactory receptor family 1 subfamily I member 1
ENSG00000205923	CEMP1	434	cementum protein 1
ENSG00000182156	ENPP7	433	ectonucleotide pyrophosphatase/phosphodiesterase 7
ENSG00000255569	TRAV1-1	433	T cell receptor alpha variable 1-1
ENSG00000081248	CACNA1S	432	calcium voltage-gated channel subunit alpha1 S
ENSG00000112115	IL17A	432	interleukin 17A
ENSG00000281106	TMEM272	432	transmembrane protein 272
ENSG00000229894	GK3	432	glycerol kinase 3
ENSG00000224389	C4B	432	complement C4B (Chido/Rodgers blood group)
ENSG00000109424	UCP1	431	uncoupling protein 1
ENSG00000102243	VGLL1	431	vestigial like family member 1
ENSG00000170099	SERPINA6	431	serpin family A member 6
ENSG00000109991	P2RX3	431	purinergic receptor P2X 3
ENSG00000174343	CHRNA9	431	cholinergic receptor nicotinic alpha 9 subunit
ENSG00000240045	STRIT1	431	small transmembrane regulator of ion transport 1
ENSG00000151475	SLC25A31	430	solute carrier family 25 member 31
ENSG00000214534	ZNF705EP	430	zinc finger protein 705E, pseudogene
ENSG00000184210	DGAT2L6	430	diacylglycerol O-acyltransferase 2 like 6
ENSG00000142789	CELA3A	430	chymotrypsin like elastase 3A
ENSG00000284797	CIST1	429	colon, intestine and stomach enriched 1
ENSG00000184486	POU3F2	429	POU class 3 homeobox 2
ENSG00000168509	HJV	429	hemojuvelin BMP co-receptor
ENSG00000162592	CCDC27	429	coiled-coil domain containing 27
ENSG00000122728	TAF1L	428	TATA-box binding protein associated factor 1 like
ENSG00000105507	CABP5	428	calcium binding protein 5
ENSG00000234769	WASH4P	428	WASP family homolog 4, pseudogene
ENSG00000140623	SEPTIN12	428	septin 12
ENSG00000185742	C11orf87	428	chromosome 11 open reading frame 87
ENSG00000125900	SIRPD	427	signal regulatory protein delta
ENSG00000211816	TRAV38-1	427	T cell receptor alpha variable 38-1
ENSG00000235376	RPEL1	427	ribulose-5-phosphate-3-epimerase like 1
ENSG00000242689	CNTF	427	ciliary neurotrophic factor
ENSG00000182271	TMIGD1	427	transmembrane and immunoglobulin domain containing 1
ENSG00000226761	TAS2R46	426	taste 2 receptor member 46
ENSG00000204193	TXNDC8	426	thioredoxin domain containing 8
ENSG00000129455	KLK8	426	kallikrein related peptidase 8
ENSG00000196834	POTEI	426	POTE ankyrin domain family member I
ENSG00000188219	POTEE	426	POTE ankyrin domain family member E
ENSG00000253998	IGKV2-29	425	immunoglobulin kappa variable 2-29
ENSG00000163646	CLRN1	425	clarin 1
ENSG00000214415	GNAT3	425	G protein subunit alpha transducin 3
ENSG00000171495	MROH2B	425	maestro heat like repeat family member 2B
ENSG00000146755	TRIM50	424	tripartite motif containing 50
ENSG00000185313	SCN10A	424	sodium voltage-gated channel alpha subunit 10
ENSG00000186118	TEX38	424	testis expressed 38
ENSG00000168530	MYL1	424	myosin light chain 1
ENSG00000197641	SERPINB13	424	serpin family B member 13
